u,g,r,i,z,redshift,class
23.01367,22.50969,22.04793,21.18372,20.61126,0.674556,1
21.96828,23.14568,22.50741,21.18855,20.03626,0.6076168,0
21.62238,20.33391,19.76614,19.52497,19.48432,-0.0008115196,2
20.40017,18.4565,17.34877,16.89386,16.52809,0.1329502,0
22.99581,20.84253,20.78241,20.95022,20.77054,2.999452,1
24.63464,20.51234,19.43339,19.1864,19.05338,-5.76246e-05,2
24.37767,20.59817,19.17512,18.47206,18.0366,0.0002504099,2
19.0069,17.26982,16.31834,15.83344,15.48008,0.08396651,0
22.47487,21.95949,21.83526,21.48867,21.18551,2.045274,1
22.00968,21.80906,21.46413,21.19742,21.00418,2.058895,1
18.38746,16.71068,15.9569,15.5898,15.29879,0.02607133,0
25.11762,24.55809,22.25837,20.65294,19.66276,0.895676,0
25.94703,18.80074,17.5202,17.06438,17.14462,0.1675659,0
23.0253,21.23746,19.45973,18.67335,18.20977,0.44608,0
20.60866,18.38768,17.28275,16.79556,16.44044,0.1489297,0
21.6946,20.81866,20.13207,19.59411,19.38098,0.5018028,1
21.06961,20.02779,19.42686,19.1472,18.86926,-0.0005895919,2
22.99978,22.6856,21.3263,20.14341,19.78841,0.6571152,0
18.83387,17.1494,16.36719,16.00741,15.69113,0.02688897,0
21.60708,20.88079,19.66441,19.19224,18.71567,0.3052318,0
24.21337,22.18888,21.8861,21.74174,21.27001,3.052706,1
24.67492,20.8972,18.8789,18.22359,17.79819,0.4045663,0
20.2552,19.30722,19.01334,18.89118,18.90389,-0.0009262816,2
20.77891,20.8629,20.59357,20.71643,20.38358,1.234857,1
21.65704,21.48028,21.18788,21.08855,21.4379,0.9320649,1
18.50295,17.27411,17.18421,17.19765,17.18517,-2.924254e-05,2
19.90643,18.00045,16.82585,16.31339,15.93207,0.1595102,0
26.5467,21.35799,19.52472,18.72249,18.34376,0.4524286,0
17.78902,16.37341,15.81365,15.61385,15.52268,-0.0001567595,2
18.56446,17.68443,17.35832,17.2245,17.16883,0.0003274997,2
21.04309,18.82689,17.57245,17.06719,16.68062,0.1763487,0
21.58625,21.5684,21.07368,20.93437,20.87473,1.438793,1
23.95349,23.2465,21.79926,20.52958,19.50285,0.9606342,0
21.22638,21.19354,20.76563,20.87421,20.70274,1.408398,1
23.43589,20.83815,20.28152,20.03773,20.08269,3.393544,1
25.67583,21.57591,20.95907,21.0341,21.41604,2.946544,1
19.88893,18.00834,16.99499,16.57399,16.26111,0.140011,0
17.74516,16.50788,15.96737,15.75508,15.64359,-2.597752e-05,2
21.20935,20.86369,20.32848,19.65301,19.5641,0.6055481,1
21.32611,20.81608,19.59982,19.04002,18.49787,0.355038,1
22.69933,21.68167,20.72841,19.81982,19.38726,0.8377993,0
25.44376,22.09758,20.72416,18.74652,17.68785,-4.240986e-05,2
21.96983,21.03465,19.13412,18.45242,18.07929,0.4035301,0
19.1005,17.64975,17.00041,16.72747,16.54869,-0.0002939464,2
21.35059,20.65242,20.49339,20.42127,20.0525,2.46297,1
23.499,23.0392,21.29941,20.05581,19.47807,0.6609012,0
22.41149,22.1001,20.52149,19.68085,19.23271,0.4736502,0
24.62746,21.96512,20.24188,19.41832,18.92548,0.4640672,0
18.24185,16.99229,16.52583,16.21227,15.98431,0.05982627,0
18.80845,17.37366,16.85506,16.66957,16.60112,-0.0001586104,2
20.76522,20.61308,20.71137,20.52874,20.40191,2.128536,1
20.53878,20.55291,20.48836,20.35421,20.17184,2.036231,1
20.63759,20.09477,20.14478,20.13091,19.96362,2.304775,1
20.698,20.85522,20.86946,20.70443,20.74603,2.076059,1
26.12202,21.92523,20.53373,20.35759,20.32421,3.939541,1
17.64695,16.62176,16.24392,16.00431,15.86796,0.039409,0
20.66987,20.61441,20.60086,20.54411,20.64575,1.319703,1
21.78973,20.20881,18.50979,17.95181,17.61425,0.3436485,0
21.57391,21.1104,20.82766,20.49759,20.41677,0.5033742,1
24.60072,22.85331,22.26976,22.07573,20.8425,1.4738,0
25.46524,23.57811,21.95337,20.64677,19.84776,0.6217207,0
19.76689,19.55582,19.47033,19.54787,19.24192,0.8301031,1
21.69342,21.17094,21.13219,21.03379,21.13153,2.19624,1
21.76147,21.17573,21.08334,21.19373,20.63689,2.594873,1
21.97156,22.03254,21.90242,21.61298,20.77076,1.439026,1
22.71016,21.87817,22.08353,21.67118,21.5934,2.01206,1
25.82477,20.90701,19.27692,18.5607,18.03561,0.2701719,0
22.1456,22.09934,20.58544,19.58744,19.2088,0.5472882,0
27.15493,22.28518,20.59683,19.6661,19.05827,0.5116317,0
20.12811,19.85169,19.96024,19.6762,19.68049,1.806041,1
25.70433,21.54833,21.21018,20.94236,21.03019,0.001955136,2
24.0193,21.82602,20.75417,20.73527,20.93379,3.720527,1
20.01355,18.42959,17.27699,16.75878,16.37409,0.2290325,0
22.20024,20.28081,18.89497,17.7412,17.11275,-0.0001321582,2
21.75516,21.70991,21.75641,21.59961,21.7995,1.79764,1
19.29903,18.025,17.511,17.32688,17.25888,-0.0001660485,2
18.11076,17.02477,16.60838,16.30827,16.14497,0.05554402,0
21.80319,21.17792,20.81084,20.02391,19.18538,0.6537512,0
23.15212,21.02081,19.25077,18.56538,18.23825,0.4719021,0
23.00776,21.96278,20.50329,19.54289,19.21478,0.5543694,0
23.43409,22.05849,21.67622,21.72673,21.18317,2.879437,1
24.87778,22.345,20.62788,19.57021,19.08772,0.5248362,0
22.50159,22.16436,22.2951,22.09404,22.4349,-0.0006681293,2
20.88465,20.02779,19.82057,19.73722,19.4986,-0.0003432051,2
19.65565,19.56748,19.44036,19.26924,19.12455,1.966134,1
21.42106,20.77887,20.64205,20.74926,20.4813,2.563855,1
24.07192,22.02416,20.38293,19.55936,19.17877,0.5642554,0
23.49882,22.09606,20.38425,19.20229,18.96406,0.588741,0
24.04689,21.41349,19.54811,18.86543,18.38707,0.3953269,0
18.322,17.20085,16.81409,16.67257,16.60023,-0.0003260526,2
21.67687,21.4747,21.3379,21.06387,20.7929,1.624103,1
22.92608,22.50349,21.19081,20.3162,19.89298,-0.0002811863,2
22.32407,21.65275,21.23033,21.27789,21.0228,0.9583512,1
16.79385,16.56804,16.48933,16.5563,16.47452,3.201308,1
19.3063,17.60791,16.9733,16.75192,16.65269,-5.42775e-05,2
21.63625,21.01435,20.39204,20.31707,19.92423,3.704608,1
17.80288,16.78824,16.4942,16.3904,16.37243,-6.366525e-05,2
21.29748,20.81147,20.42302,19.90823,19.88083,1.718501,1
24.45817,21.8968,21.56373,21.19922,21.16491,0.1970815,0
24.75344,21.76053,20.31924,19.33536,18.72588,2.806066e-06,2
22.97873,20.54131,18.85002,18.22175,17.83606,0.2956381,0
22.12116,21.92332,21.35205,21.25551,21.10963,1.763411,1
23.42529,21.15244,19.43884,18.7321,18.23846,0.4372022,0
25.17603,22.55752,20.8282,19.90067,19.58683,0.5056352,0
20.91382,20.91506,21.06092,20.71169,20.57603,1.859816,1
19.64956,18.50261,18.031,17.80244,17.68492,-0.0003722556,2
20.22732,18.94853,18.31806,18.00657,17.84784,1.078672,1
19.47459,18.65382,18.36777,18.30542,18.32364,0.0001723743,2
20.73467,18.34732,17.10297,16.51329,16.18529,-0.0001966351,2
16.60027,15.6619,15.32856,15.1922,15.17687,-0.0008881821,2
19.93358,19.03919,18.73538,18.61313,18.59596,-0.0008607776,2
22.40306,22.26239,21.94896,21.91777,21.48419,1.50906,1
23.7947,21.97173,20.43534,19.49379,19.14367,0.4949236,0
18.98342,17.95575,17.58178,17.44495,17.44171,-0.0004663914,2
23.46399,20.19878,19.91203,19.87005,19.72152,3.165196,1
25.53812,23.34016,21.97565,20.47815,19.33858,0.8967526,0
24.37054,20.97286,20.43045,20.16274,20.20907,-0.0002455178,2
22.29251,20.58697,19.17818,18.54822,18.19816,0.2395658,0
19.04363,17.86293,17.40237,17.25427,17.19901,-0.0001045782,2
22.33644,22.93486,20.6216,19.68859,19.2065,0.4793567,0
20.19379,19.65004,19.50993,19.23752,19.15826,1.660559,1
21.65741,21.47897,21.2997,21.24815,21.28997,0.9940263,1
21.63526,19.85758,18.99402,18.68712,18.55173,-8.315097e-06,2
21.2394,20.93402,20.55715,20.32454,20.3797,1.540019,1
19.89444,18.63667,18.16994,18.04728,17.95478,3.616995e-05,2
20.87174,20.55701,20.06872,20.04004,19.97947,1.331183,1
19.68317,19.10669,18.75714,18.67298,18.38396,2.273452,1
21.47286,21.21751,20.99519,21.01338,20.69307,0.8679906,1
23.92758,22.25429,20.73251,20.49485,20.32182,3.949952,1
24.33578,21.57318,19.82805,19.03912,18.50966,0.4658109,0
24.06372,21.94721,21.77506,21.74272,22.32932,1.401511,1
17.58625,16.16105,15.52894,15.2713,15.14425,-0.0001494757,2
21.92586,21.62863,21.64346,21.2194,21.50639,3.037771,1
19.28197,19.14804,18.97087,18.86137,18.82536,1.405777,1
19.99266,18.31624,17.37277,16.90786,16.54334,0.1275332,0
18.74999,17.83666,17.49481,17.37391,17.372,-0.0001603775,2
19.32917,17.92731,17.37236,17.1468,17.03979,8.709138e-05,2
19.95575,25.11438,21.00714,19.1086,22.8269,-0.000131492,2
20.76321,20.18126,20.13291,20.21285,20.31801,2.678312,1
21.90094,19.55402,18.21917,16.88755,16.12624,-4.198414e-05,2
23.49945,21.02078,20.50919,20.44638,20.25128,-0.0004317207,2
19.90833,17.56472,16.6886,16.41859,16.27266,-6.458694e-05,2
25.95157,21.57487,20.12375,19.65304,19.31714,9.060801e-06,2
22.34388,22.08345,21.83185,20.76355,20.59153,0.5960519,1
18.4778,17.20819,17.2868,17.36114,17.42249,-0.0003614116,2
23.20933,21.01143,19.14353,18.51274,18.0966,0.3806419,0
21.67984,21.75257,21.32801,21.39872,20.99377,1.178132,1
19.51901,18.34056,17.75253,17.41275,17.21995,0.09626803,0
22.02509,21.47708,21.32288,21.30249,21.27809,0.003566985,2
20.60046,20.27141,20.22132,20.21169,19.81986,0.8856366,1
24.55968,21.59069,20.66521,20.47494,20.38755,-0.0002148912,2
18.58175,18.27123,18.33595,18.3964,18.20756,0.8094921,1
20.45639,19.54023,19.22325,19.12743,19.05838,-0.001083274,2
22.15747,21.5147,21.22579,21.30192,22.48509,8.231639e-05,2
18.964,17.75444,17.23378,17.02387,16.93295,-0.0005849886,2
21.90077,21.99478,21.69474,21.42097,21.52846,1.493788,1
20.73159,20.61061,19.99058,19.9681,20.10174,1.28574,1
24.21653,23.25582,22.74287,21.91955,22.94394,0.9101648,0
19.01689,17.71008,17.04484,16.58854,16.37852,0.07804686,0
20.97399,18.58151,17.43742,17.04409,16.82061,2.225732e-05,2
19.37359,17.64703,16.82393,16.39705,16.03242,0.03662873,0
23.22887,20.76454,19.02987,18.36541,17.95569,0.3051142,0
22.76008,20.24426,18.3057,17.60623,17.15808,0.3597642,0
20.24854,19.8943,19.77666,19.52062,19.49834,1.563866,1
17.32234,15.99829,15.54214,15.37461,15.32538,-7.520016e-05,2
18.61222,16.71741,16.01667,15.77665,15.6706,-3.732825e-05,2
21.02223,19.85958,19.34188,19.27921,19.02292,-0.0006527074,2
18.9679,17.98951,17.70477,17.6041,17.58652,-0.0003739673,2
22.30934,21.8829,21.71516,21.40253,22.13464,1.539599,1
19.94379,18.28606,17.53622,17.1659,16.90681,0.04890132,0
19.09448,17.27363,16.35242,15.92185,15.58756,0.09015639,0
21.94925,21.50032,21.68698,21.31683,20.98505,1.677529,1
21.27863,18.78601,17.34068,16.79948,16.47168,0.2601741,0
20.6511,20.34885,20.66148,20.75394,20.34022,8.32432e-05,2
19.4833,16.88873,15.51406,14.52995,14.00949,-0.0002370719,2
21.3407,19.88774,19.26899,19.02015,18.93089,-0.0001070443,2
25.35559,23.47456,21.71916,20.58792,19.84677,0.6679136,0
23.20654,21.47126,21.3113,20.98878,20.54045,0.0001388279,2
25.04638,22.52236,21.15191,19.60773,18.94566,0.000269678,2
20.76402,20.57924,20.53331,20.3936,19.98429,2.135617,1
19.89077,19.43885,18.73125,18.43223,18.09596,0.2843498,1
17.68781,16.33338,15.7441,15.48844,15.36568,-0.000787547,2
20.0846,17.49187,16.30684,15.83605,15.57501,0.000211324,2
25.57529,22.74389,21.2572,20.25174,19.73913,-0.000112183,2
19.86956,19.74643,19.75486,20.18345,20.11491,-0.0007775812,2
22.27681,21.93355,21.84058,21.6935,21.47068,0.9696996,1
18.85256,18.40885,18.28408,18.31415,18.38598,0.00333416,2
25.85804,23.18763,22.09266,21.84018,22.26532,0.7986778,1
21.16047,19.96822,19.47295,19.26942,19.19625,-0.0003127451,2
22.29667,21.84537,21.93402,21.63788,21.35331,2.267784,1
20.62168,20.03882,19.89532,19.8926,19.91198,2.567244,1
24.68337,21.43785,19.96301,19.20364,18.76071,6.968301e-05,2
17.65005,16.17266,15.52679,15.25852,15.11052,-0.0003772615,2
19.27404,18.12986,17.61195,17.38468,17.27932,-0.001009392,2
25.00539,22.4404,20.51857,19.50713,19.02637,0.5212295,0
21.98778,21.74841,21.64973,21.50286,21.23825,0.6691347,1
19.27463,17.0754,16.11416,15.81873,15.62841,-8.42886e-05,2
26.61913,23.5704,21.71953,20.35455,20.0433,0.6175615,0
24.03958,21.74858,20.37259,19.61106,19.11469,0.5353083,0
20.79112,18.3696,17.17065,16.66107,16.24825,0.0002301542,2
22.80914,21.93137,20.47549,19.63899,19.16776,0.5508355,0
23.35325,21.6957,20.46397,19.62559,19.43795,0.5046057,0
21.53304,20.1815,19.95289,19.79213,19.69251,2.831283,1
21.07745,20.53829,20.47713,20.28355,20.19635,0.6293862,1
20.80768,20.62423,20.27151,20.2286,20.3121,1.211215,1
18.8988,17.86301,17.47433,17.33952,17.28006,-0.000389949,2
22.31668,21.99321,21.7378,21.68535,20.94939,1.307879,1
22.48923,20.59346,19.13934,18.47802,18.10094,7.41308e-05,2
22.11355,21.40064,21.19693,21.2635,21.53807,2.312983,1
22.75988,21.21442,21.01539,21.07235,21.43422,2.990956,1
22.34188,22.53218,20.95638,19.63671,18.98527,0.69155,0
26.09318,22.31209,20.48689,19.49368,19.10217,0.5283815,0
21.98554,21.7,20.33143,19.5642,19.1663,0.5654473,0
19.50938,17.70749,16.86191,16.50113,16.27248,0.0004120433,2
22.90331,24.45907,22.22193,20.78256,19.94921,0.777081,0
18.31611,17.05898,17.12831,17.22763,17.30996,6.895228e-06,2
22.31238,22.20002,21.52037,20.83799,20.70642,0.9363357,0
19.30516,17.87141,17.06841,16.62037,16.41175,0.1332241,0
20.73603,20.69975,20.79157,20.48462,20.42911,1.815682,1
21.738,21.57489,21.38124,21.31308,21.28084,0.9171884,1
22.09936,21.13366,20.34173,20.22597,20.24197,3.381768,1
23.19374,20.96728,19.31255,17.30141,16.19741,-0.0001445179,2
24.65265,22.19569,21.53429,20.66873,20.53601,5.715405e-05,2
21.17733,20.5044,20.53023,20.39927,19.83028,2.378597,1
24.78589,21.89645,21.47065,21.33179,21.04738,1.043893,1
19.48489,18.36186,18.25552,18.22257,18.22986,-6.674627e-06,2
22.86495,20.21186,18.59801,18.04385,17.70271,0.295478,0
16.76198,17.07645,17.61867,17.96982,18.32952,-0.0007498745,2
19.95858,19.74741,19.55736,19.34044,19.29446,1.857536,1
19.43303,18.43843,18.10479,17.99202,17.9099,-4.533168e-05,2
25.19336,21.74191,21.0923,20.92578,21.21595,0.0002609741,2
20.40154,18.92371,18.37852,18.17169,18.09449,-0.0003564348,2
20.93955,19.19363,17.87112,17.32169,16.91519,0.212847,0
22.58798,21.75356,21.54899,21.25335,20.94983,1.512741,1
20.16112,20.12389,20.02866,19.72618,19.61436,1.995862,1
24.08889,22.61133,21.15188,20.5224,19.9453,-0.0009774442,2
25.16288,21.90239,20.33204,19.51143,19.10501,0.4573804,0
18.50027,16.90464,16.2746,16.02399,15.86739,5.237666e-05,2
24.76176,22.78287,21.48659,20.31966,19.55722,-0.0002147512,2
20.56278,20.56458,20.34646,20.21002,20.39061,1.40407,1
23.16833,22.89017,22.36351,22.27183,22.3031,0.1724088,1
18.85714,18.00207,17.70412,17.58929,17.57836,-0.0006743477,2
21.90905,21.60327,21.51304,21.25612,21.35397,2.661511,1
26.0851,23.6436,22.165,20.71782,19.93688,0.8634601,0
19.02102,17.49211,16.92193,16.73274,16.64198,-0.0004226024,2
21.20746,20.88137,20.8854,20.51305,20.62134,1.795036,1
24.18139,23.00451,21.72095,20.44154,19.59379,-0.0002308439,2
21.64503,21.2693,20.58394,20.42083,20.30582,1.315465,1
21.1452,19.73688,19.16164,18.91545,18.85081,-0.0005028079,2
20.84226,20.77086,20.56475,20.53121,20.61931,1.013368,1
24.48125,22.06163,20.1913,19.33686,18.97776,0.4969503,0
22.50094,22.57902,20.55215,19.62715,19.4062,0.580979,0
17.71192,16.77655,16.42251,16.29788,16.26419,-0.0004946357,2
20.47831,18.77431,18.05974,17.77501,17.59799,-0.0002667263,2
22.29634,22.16636,21.87169,21.73985,21.17795,1.110164,0
21.82424,21.48867,19.91422,19.11652,18.5178,0.5015736,0
20.35872,18.73141,18.09071,17.83649,17.70416,-0.0001502985,2
19.66935,18.32144,17.46689,17.07593,16.78715,0.07287309,0
24.36494,21.18584,19.61532,17.93032,17.03738,-4.710192e-05,2
23.78264,21.03787,19.46941,17.93665,17.08776,9.431213e-05,2
18.42841,17.32542,16.9449,16.81222,16.76927,-0.0002364841,2
22.40765,20.44511,19.06168,17.92972,17.33708,-3.262362e-05,2
19.14454,17.84638,17.34693,17.18123,17.1227,-2.084214e-05,2
21.23255,21.25299,21.06139,20.83451,21.12196,1.487863,1
24.97063,20.64594,19.26689,18.60392,18.3385,6.08061e-06,2
21.90043,21.54409,21.60562,21.49178,22.14624,1.675816,1
21.73157,20.74823,24.80203,22.72082,19.38542,-9.114005e-05,2
19.44349,18.02331,17.29263,16.90462,16.6289,0.1064731,0
21.17022,18.86971,17.62269,17.14156,16.79401,0.1919118,0
20.19128,18.626,17.8647,17.42934,17.43773,0.02485262,0
23.51064,22.18917,20.31866,19.21693,18.82367,0.5863939,0
19.62395,19.87565,20.33228,20.66799,21.56849,0.0008811891,2
20.55953,20.07891,19.81676,19.84328,19.5702,0.8904685,1
21.96924,19.57865,18.08413,17.50916,17.1196,0.2522242,0
24.93905,21.89029,20.66867,19.79225,19.51135,0.4535781,1
19.1984,18.05658,17.6368,17.48906,17.45981,4.149156e-05,2
26.45791,22.2119,20.36083,19.47333,19.16656,0.4597671,0
19.2501,19.17997,19.20738,18.93709,18.96557,1.744659,1
20.06604,19.47383,19.18128,19.06844,18.88626,0.7800366,1
21.97374,20.70318,20.52382,20.49202,20.49685,-0.0008889059,2
21.45207,22.79518,20.61659,19.51974,18.96494,0.6784251,0
19.82957,18.91829,18.64572,18.57158,18.54898,-0.0004417576,2
21.20254,21.11057,20.78262,20.16327,20.19201,1.862194,1
19.4513,19.2113,19.1514,18.90473,18.92873,1.475659,1
18.90664,17.80513,17.32895,17.13215,17.03718,5.511125e-05,2
24.87734,23.20036,20.39603,19.2455,18.88777,0.5665054,0
21.84513,21.36286,21.58503,21.41537,21.07808,2.030807,1
20.42004,20.31232,20.13327,20.19229,20.17597,1.119164,1
23.30486,22.60821,22.113,21.5049,21.84363,0.8294948,0
22.62743,22.20188,21.4758,21.49336,21.23252,1.040373,1
23.44485,22.64346,21.04029,19.98563,20.08287,-0.0001331607,2
22.8131,22.43733,20.71853,19.68772,19.17426,0.5841601,0
24.58871,22.73252,21.6662,20.50677,19.82919,0.7873845,0
22.94099,22.57569,21.68618,21.10222,20.6356,0.8602949,0
22.46334,21.84218,21.88602,21.71698,20.83307,2.116201,1
19.44672,18.24206,18.03465,17.9593,17.97511,0.0002709628,2
21.46035,21.25195,21.27618,20.8882,21.52303,1.853504,1
18.97372,17.50916,16.87455,16.49217,16.29946,0.1088592,0
22.71285,22.00553,20.34057,19.38303,18.84274,0.5221652,0
22.32239,21.67127,20.34249,19.80162,19.30804,1.105478,1
22.89742,22.15058,20.38496,19.452,19.15237,0.5911255,0
23.69225,21.01529,20.79181,20.71504,20.31437,2.727194,1
22.14088,19.19593,17.71722,16.99925,16.60046,-0.0006432098,2
17.1715,15.69081,14.92771,14.53998,14.23361,0.01538188,0
21.90847,21.3064,21.19977,21.16807,20.78851,2.341424,1
19.31214,17.85846,17.27385,16.93756,16.72697,0.03691328,0
22.30564,21.14454,19.84701,19.01139,18.64082,0.5550518,0
16.42859,15.18404,15.16781,15.20831,15.27706,-0.0005148372,2
18.33534,17.2847,16.97064,16.84688,16.81558,4.78255e-05,2
22.89896,21.69865,20.56123,19.65983,19.2771,0.6941759,0
19.48347,18.62972,18.33121,18.23276,18.17385,-0.0007442227,2
21.37349,21.37909,21.38023,20.95539,20.8641,1.849494,1
19.8752,18.92374,18.45466,18.16359,17.95662,0.06918097,0
17.27361,15.91207,15.33522,15.09201,14.97913,0.0008513111,2
23.7185,20.79324,18.92587,18.0803,17.65413,6.738181e-05,2
25.45795,21.3669,19.8181,18.35422,17.56387,6.550238e-05,2
21.00302,19.72121,19.1498,18.95129,18.79562,0.0004994188,2
20.92306,19.95914,18.32487,17.72575,17.31962,0.3560667,0
24.84764,22.5861,21.06126,20.04959,19.36045,0.0001533172,2
22.00075,21.27729,21.12829,21.04374,21.2399,0.0005585769,2
24.33688,23.62143,21.42307,20.25494,19.52751,0.5388185,0
23.23717,21.90533,20.26912,19.46883,19.0274,0.385143,0
25.43022,21.9771,20.03655,19.18633,18.76394,0.4569901,0
17.50598,16.56247,16.2695,16.16423,16.14372,-0.0008519352,2
22.59786,21.62403,20.39038,19.6023,19.25067,0.5289986,1
21.88335,21.7268,19.9463,19.07335,18.60175,0.512288,0
21.66849,21.77496,21.23855,21.22631,21.18517,1.160723,1
23.44636,21.90049,20.71981,19.74965,19.22254,6.673119e-05,2
22.06908,19.91116,24.62777,22.59427,19.17346,-3.848644e-05,2
23.64789,21.83336,20.57082,19.66006,19.22948,0.5475674,0
21.40235,21.13514,21.07267,21.02814,20.6578,2.078211,1
22.58389,21.88512,21.91235,21.67089,21.00897,2.166144,1
22.72064,22.00912,21.74023,21.59686,21.3798,2.307501,1
17.35813,16.19706,16.19962,16.24156,16.30212,1.349494e-05,2
21.08745,20.83263,20.66843,20.40651,20.1899,1.652773,1
19.35705,16.77949,15.4297,14.37274,13.82139,-7.299794e-05,2
23.28754,20.85502,19.19091,17.96591,17.28543,-9.367525e-05,2
20.24009,18.90691,18.41755,18.23921,18.26864,-0.0001808641,2
22.2291,21.35477,21.06761,20.97662,20.93791,2.643919,1
20.49552,20.03847,19.98475,19.78866,19.72349,0.6738856,1
22.31291,19.83767,18.35705,17.77733,17.3969,0.2628447,0
18.39017,17.38831,16.92592,16.72194,16.6251,-7.390771e-05,2
22.033,19.11769,17.91407,17.43372,17.16671,-0.000133154,2
20.52191,18.1814,17.46355,17.14174,17.09885,-0.0001165798,2
19.02942,18.13188,17.80625,17.69743,17.67293,-0.0002861746,2
21.66593,19.54909,17.97674,17.37793,17.00541,0.2677115,0
24.18473,23.03732,21.61118,20.70202,20.42551,0.505754,0
21.41726,19.20102,17.82454,16.75195,16.17469,-4.190996e-05,2
22.45776,19.2481,17.90924,17.30794,17.01793,-0.0001410873,2
23.72404,21.90039,20.15813,19.22248,18.87164,0.5785199,0
16.68413,15.60551,15.3077,15.21537,15.19932,0.0001303759,2
18.34287,17.88123,17.64557,17.60826,17.46417,2.159405,1
